ENST00000550779 - ZNF385A,ENST00000336592 - CUL4B,ENST00000325486 - CEP57,ENST00000484367 - PLG,ENST00000587085 - LINC01320,,ENST00000367036 - CD34,ENST00000496323 - SPTBN1,ENST00000243662 - RAB38,ENST00000358397 - ESRP1
ENST00000394810 - SYNPO2L,ENST00000396218 - RUNX1T1,ENST00000493408 - PLEKHH2,ENST00000617328 - RP11-104J23.1,ENST00000618855 - missing,,ENST00000632573 - DOCK11,ENST00000332954 - PLEKHA7,ENST00000590346 - WFDC21P,ENST00000558996 - DUOXA1
ENST00000532105 - HAX1,ENST00000629387 - TCF4,ENST00000336374 - CYP3A7,ENST00000418094 - IDO2,ENST00000427476 - CYTH2,,ENST00000554674 - ADCY4,ENST00000620514 - HMGN3,ENST00000587270 - PPP1R13L,ENST00000476120 - ZNF273
ENST00000357525 - PLN,ENST00000425490 - TRIM22,ENST00000553070 - NFE2,ENST00000582543 - LINC02675,ENST00000264029 - TREH,,ENST00000525063 - ADM,ENST00000626816 - RP13-143G15.4,ENST00000589694 - EPS8L1,ENST00000619523 - CH17-360D5.3
ENST00000589473 - LONP1,ENST00000505470 - PGM3,ENST00000396887 - IL32,ENST00000520483 - DPYS,ENST00000397528 - SLC7A7,,ENST00000592155 - PALM,ENST00000509453 - LINC02517,ENST00000356192 - missing,ENST00000368413 - ADAM15
ENST00000463467 - missing,ENST00000614488 - SCAMP1,ENST00000532247 - IL32,ENST00000465336 - FGG,ENST00000380099 - KL,,ENST00000573770 - SERPINF1,ENST00000465149 - OBSL1,ENST00000270279 - missing,ENST00000496032 - RAPGEFL1
ENST00000534087 - FLI1,ENST00000522368 - RRM2B,ENST00000502327 - EMCN,ENST00000270560 - TM4SF5,ENST00000427208 - SULT1C2P1,,ENST00000521650 - GPX3,ENST00000618112 - BSG,ENST00000372587 - EDN2,ENST00000558597 - IRX5
ENST00000589316 - WIPI1,ENST00000449297 - DST,ENST00000538152 - CLEC2B,ENST00000282641 - A1CF,ENST00000607941 - SYT6,,ENST00000604954 - LINC02104,ENST00000304400 - PAM,ENST00000534401 - PKP3,ENST00000400385 - AATBC
ENST00000627172 - CYP1B1-AS1,ENST00000558373 - CTDSPL2,ENST00000475389 - LAIR1,ENST00000505646 - RP11-704M14.1,ENST00000523872 - PIK3R1,,ENST00000456640 - MLXIPL,ENST00000444870 - SMIM1,ENST00000505053 - LINC02437,ENST00000551296 - DGKA
ENST00000628709 - TRDN,ENST00000540630 - MYPN,ENST00000544244 - PTPRO,ENST00000344419 - IYD,ENST00000423624 - RENBP,,ENST00000495280 - PRRX1,ENST00000617675 - EAF1,ENST00000582163 - MSMB,ENST00000246672 - NR1D1
ENST00000542443 - TRDN,ENST00000503773 - IL6ST,ENST00000337428 - LRRC71,ENST00000476441 - ALB,ENST00000505349 - AGXT2,,ENST00000553160 - RDH5,ENST00000533845 - PDE4DIP,ENST00000509418 - SMARCAD1,ENST00000474667 - RP11-521D12.5
ENST00000327397 - PIEZO1,ENST00000558966 - CTDSPL2,ENST00000506741 - SLED1,ENST00000431465 - TM6SF2,ENST00000409090 - MYO7B,,ENST00000529732 - GLYAT,ENST00000521126 - TENM2,ENST00000503433 - UNC93A,ENST00000597853 - CGB7
ENST00000482804 - SCHIP1,ENST00000423169 - RAD51,ENST00000263734 - EPAS1,ENST00000254227 - NR0B2,ENST00000512084 - OXCT1,,ENST00000592670 - RAMP2-AS1,ENST00000637922 - ASAH1,ENST00000521414 - NDRG1,ENST00000370231 - TREX2
ENST00000420290 - TANGO2,ENST00000605579 - MBIP,ENST00000223095 - SERPINE1,ENST00000252490 - APOC2,ENST00000350537 - PARD3,,ENST00000452168 - ITGA7,ENST00000356783 - TNNT1,ENST00000613811 - missing,ENST00000489441 - SERPINB5
ENST00000586016 - SLC25A39,ENST00000465326 - BACE2,ENST00000539134 - RELT,ENST00000570305 - ACSM5,ENST00000338517 - SCOC,,ENST00000428279 - IL1R1,ENST00000483395 - DES,ENST00000593537 - NTF4,ENST00000359228 - LYPD2
ENST00000481297 - COX7A1,ENST00000555394 - NUMB,ENST00000383408 - PIEZO2,ENST00000393056 - DBH,ENST00000595139 - DNAJB1,,ENST00000432093 - LSP1,ENST00000228936 - ART4,ENST00000589231 - EVPL,ENST00000281437 - BARX2
ENST00000583414 - COPZ2,ENST00000366991 - DTL,ENST00000435803 - ABCA13,ENST00000562488 - HP,ENST00000348962 - PTPRO,,ENST00000607343 - TBX18,ENST00000372689 - PIGT,ENST00000529044 - TRIM29,ENST00000574027 - BAIAP2
ENST00000617043 - ADAP1,ENST00000447540 - CHD9,ENST00000522002 - SLA,ENST00000497693 - GRHPR,ENST00000472422 - SLC16A4,,ENST00000588032 - TPM4,ENST00000408911 - ESRRG,ENST00000392802 - BNIPL,ENST00000303460 - HOXC10
ENST00000433710 - MIPEP,ENST00000454366 - GTSE1,ENST00000428043 - ACE,ENST00000233072 - CPS1,ENST00000324071 - CYP2B6,,ENST00000521568 - TACC1,ENST00000429277 - LDB3,ENST00000466587 - DMKN,ENST00000556614 - HOPX
ENST00000434980 - ITIH5,ENST00000636930 - ARID1B,ENST00000438817 - CD96,ENST00000539668 - SLC6A13,ENST00000368671 - CLRN3,,ENST00000624395 - CTA-212A2.1,ENST00000368696 - S100A1,ENST00000280115 - LYPD6B,ENST00000496645 - IGSF9
ENST00000488912 - COL21A1,ENST00000367582 - PHACTR2,ENST00000619158 - CDH11,ENST00000476801 - SLC17A1,ENST00000558590 - AMN,,ENST00000534731 - NOX4,ENST00000564731 - MYLK3,ENST00000474521 - FGFR3,ENST00000586751 - LAMA3
ENST00000481873 - ADAM9,ENST00000534661 - missing,ENST00000533041 - GNLY,ENST00000450523 - SERPINF2,ENST00000401885 - GGT1,,ENST00000419944 - AC003986.6,ENST00000606865 - ACYP2,ENST00000605952 - ATG9B,ENST00000600304 - LGALS7B
ENST00000318204 - RBM24,ENST00000551813 - TMEM263,ENST00000291934 - TMEM190,ENST00000480221 - MASP2,ENST00000428969 - PCCA,,ENST00000420877 - LINC01426,ENST00000452855 - TATDN2P3,ENST00000435205 - FHIP1A,ENST00000539231 - KLF5
ENST00000399701 - HSPA12B,ENST00000358133 - PLOD1,ENST00000498102 - VIPR1,ENST00000458464 - ARMC1,ENST00000479060 - AK4,,ENST00000437947 - DAAM2-AS1,ENST00000291901 - TNNT1,ENST00000445470 - CPA4,ENST00000211122 - GSTA3
ENST00000344578 - TNNT3,ENST00000514777 - SMAD5,ENST00000462770 - SLCO2A1,ENST00000474090 - NR1I2,ENST00000538839 - ALDH4A1,,ENST00000296130 - CLEC3B,ENST00000441606 - ANO6,ENST00000538430 - RP11-1038A11.1,ENST00000465238 - COL7A1
ENST00000433838 - SPAAR,ENST00000617074 - HSPA4,ENST00000489250 - ZAP70,ENST00000463117 - CYP2E1,ENST00000544960 - SLC27A2,,ENST00000503759 - LOX,ENST00000607131 - DUSP13,ENST00000260723 - BTBD16,ENST00000495881 - TMEM79
ENST00000468169 - PPP2R3B,ENST00000457197 - IRAK3,ENST00000415217 - ADAM8,ENST00000472615 - BGN,ENST00000404366 - ACY1,,ENST00000549957 - TRHDE-AS1,ENST00000442621 - OVAAL,ENST00000381476 - MLANA,ENST00000431717 - C3orf52
ENST00000583839 - ANAPC11,ENST00000611581 - PCDH18,ENST00000185206 - CLIC5,ENST00000264691 - F11,ENST00000414278 - RAB17,,ENST00000552783 - LIMA1,ENST00000616156 - NMRK2,ENST00000409212 - SH3BP4,ENST00000284523 - WNT3A
ENST00000540303 - HPR,ENST00000436078 - LINC02015,ENST00000617889 - KLRF1,ENST00000615446 - missing,ENST00000568628 - RGL3,,ENST00000538869 - RASA4,ENST00000508411 - TACC2,ENST00000586751 - LAMA3,ENST00000424390 - PRDX1
ENST00000353689 - CCNB1IP1,ENST00000513102 - CCNB1,ENST00000361069 - LAMC3,ENST00000614781 - CTD-3128G10.7,ENST00000617897 - CCL15,,ENST00000473562 - NOTCH4,ENST00000513821 - SGCA,ENST00000473153 - AQP3,ENST00000590232 - EPS8L1
ENST00000612156 - ADPRHL1,ENST00000499425 - LINC00968,ENST00000449248 - AC068580.6,ENST00000563571 - KDM8,ENST00000485118 - MUC1,,ENST00000216336 - CTSG,ENST00000527132 - DKK3,ENST00000596300 - KLK1,ENST00000613488 - SIK1B
ENST00000546769 - PKP2,ENST00000349225 - RLIM,ENST00000464434 - MYO1G,ENST00000511533 - HGFAC,ENST00000354905 - TMEM207,,ENST00000399036 - CCRL2,ENST00000490424 - CADPS,ENST00000304385 - TMEM154,ENST00000382848 - GJB2
ENST00000494613 - LIMS2,ENST00000433762 - COL6A3,ENST00000592702 - BCAS3,ENST00000573083 - ASGR1,ENST00000484992 - ALB,,ENST00000324554 - USHBP1,ENST00000360958 - missing,ENST00000377263 - CTNNBIP1,ENST00000530380 - KCNK7
ENST00000568520 - CHEK2P6,ENST00000488879 - ODF2L,ENST00000599749 - FENDRR,ENST00000590797 - MIR122HG,ENST00000528118 - TMPRSS4,,ENST00000397293 - APOL3,ENST00000263317 - NOX4,ENST00000525547 - IL18,ENST00000613811 - missing
ENST00000546544 - COQ10A,ENST00000492112 - SRSF10,ENST00000359470 - C1orf116,ENST00000495520 - LINC01558,ENST00000460130 - TCL6,,ENST00000397289 - APOL3,ENST00000637790 - ASAH1,ENST00000604804 - FXYD3,ENST00000523347 - ESRP1
ENST00000540136 - RP11-598F7.5,ENST00000550344 - TMEM263,ENST00000523323 - ITGB2,ENST00000397060 - SLC17A3,ENST00000549489 - MGAM,,ENST00000373818 - GSN,ENST00000413693 - NEB,ENST00000517610 - ESRP1,ENST00000458238 - TP53AIP1
ENST00000262113 - MYOM2,ENST00000342628 - FOXM1,ENST00000393087 - SERPINA1,ENST00000521567 - BHMT2,ENST00000538950 - SLC37A4,,ENST00000485055 - nan,ENST00000629087 - TRDN-AS1,ENST00000374382 - GDPD2,ENST00000481894 - DENND2C
ENST00000284669 - KLHL41,ENST00000524639 - STT3A,ENST00000597378 - NAPSA,ENST00000521576 - HGSNAT,ENST00000255082 - ACY3,,ENST00000480980 - ADAP2,ENST00000620845 - LA16c-352F7.1,ENST00000529413 - VAV3,ENST00000371523 - ZFP64
ENST00000508560 - GABRA4,ENST00000368679 - ADAM12,ENST00000611992 - SIGLEC17P,ENST00000617897 - CCL15,ENST00000600003 - ZNF44,,ENST00000505268 - DNAJC18,ENST00000446116 - CCDC141,ENST00000254351 - SDC1,ENST00000473911 - CLIC3
ENST00000531965 - IL32,ENST00000612385 - missing,ENST00000522719 - NKX2-1,ENST00000482617 - LINC02027,ENST00000334575 - GSTA1,,ENST00000425807 - COMP,ENST00000448251 - WNK2,ENST00000533620 - POU2F3,ENST00000525642 - PKP3
ENST00000565150 - CENPBD1P,ENST00000575483 - CDC27,ENST00000209929 - FMO2,ENST00000504368 - LINC02499,ENST00000533198 - DDX10,,ENST00000507539 - DAB2,ENST00000548474 - ATP5F1B,ENST00000588319 - KRT16,ENST00000570892 - TLCD3A
ENST00000336686 - LRRFIP2,ENST00000483168 - ITGB5,ENST00000333493 - ADGRG3,ENST00000367983 - NR1I3,ENST00000584198 - nan,,ENST00000521538 - ABCA10,ENST00000437677 - C10orf71-AS1,ENST00000318504 - ZNF185,ENST00000346446 - FXYD3
ENST00000558400 - TPM1,ENST00000448226 - MITF,ENST00000369748 - CHI3L2,ENST00000469936 - KHK,ENST00000515320 - HSD17B4,,ENST00000543187 - C1S,ENST00000345721 - PAM,ENST00000342358 - ATP13A5,ENST00000368222 - CRABP2
ENST00000416718 - MTCO3P12,ENST00000493518 - CACUL1,ENST00000523182 - RAB11FIP1,ENST00000465668 - PLGLB2,ENST00000523175 - HAVCR1,,ENST00000519574 - GPBAR1,ENST00000430418 - ABI2,ENST00000310706 - JUP,ENST00000267803 - DUOXA1
ENST00000463102 - PCID2,ENST00000305766 - PHACTR2,ENST00000362010 - VEPH1,ENST00000560102 - EXOC3L4,ENST00000367322 - TNNT2,,ENST00000547826 - PPP1R1A,ENST00000547327 - EGLN3,ENST00000418286 - ESPN,ENST00000438210 - nan
ENST00000581417 - ICAM2,ENST00000452464 - SCARB2,ENST00000456504 - MCTP2,ENST00000228476 - DAO,ENST00000412256 - RAB11FIP3,,ENST00000620222 - ZNF117,ENST00000367114 - EIF2D,ENST00000460293 - PADI1,ENST00000465927 - DMKN
ENST00000495992 - PLA1A,ENST00000371485 - CEP55,ENST00000379446 - NEDD9,ENST00000578885 - DCXR,ENST00000425948 - nan,,ENST00000372181 - PRXL2A,ENST00000303212 - NRTN,ENST00000435489 - NIPAL4,ENST00000367135 - SLC26A9
ENST00000447226 - OR2S1P,ENST00000526906 - ADM-DT,ENST00000496081 - HLA-A,ENST00000468472 - nan,ENST00000461727 - ESPN,,ENST00000010404 - MGST1,ENST00000550050 - CD63,ENST00000617947 - TNNI2,ENST00000427978 - TRPM4
ENST00000456721 - LAMA5-AS1,ENST00000492816 - FN1,ENST00000627824 - RP5-1198O20.4,ENST00000613642 - CCL16,ENST00000416793 - AOC1,,ENST00000470861 - AGPAT2,ENST00000248484 - TNFRSF19,ENST00000366829 - UNC93A,ENST00000438131 - KRT42P
ENST00000607131 - DUSP13,ENST00000471586 - WWTR1,ENST00000480503 - MYO1G,ENST00000388931 - STPG3,ENST00000397602 - TMEM213,,ENST00000397747 - PDCD1LG2,ENST00000608590 - RYR2,ENST00000527847 - RP11-494M8.4,ENST00000616411 - TRPV3
ENST00000377425 - AQP7,ENST00000422380 - PCYOX1,ENST00000390551 - IGHG3,ENST00000498260 - ARG1,ENST00000523864 - STARD8,,ENST00000371696 - AGPAT2,ENST00000284548 - OBSCN,ENST00000260229 - MMP27,ENST00000486676 - TESK2
ENST00000398422 - CCT7,ENST00000494094 - CREB1,ENST00000352818 - CD44,ENST00000544913 - HMGCS2,ENST00000274532 - TIMD4,,ENST00000380602 - EGFL6,ENST00000597889 - NMRK2,ENST00000463318 - SLC47A2,ENST00000556141 - LTB4R
ENST00000613245 - missing,ENST00000357977 - NFIA,ENST00000548687 - RP11-588H23.3,ENST00000551988 - PAH,ENST00000490834 - SLC22A11,,ENST00000494000 - FNDC3B,ENST00000474628 - P4HA2,ENST00000389347 - BICDL2,ENST00000368701 - S100A14
ENST00000301599 - TMEM88,ENST00000503043 - PRSS12,ENST00000220597 - PAG1,ENST00000512572 - CTD-3080P12.3,ENST00000430707 - nan,,ENST00000370328 - GABRE,ENST00000518467 - PKIA,ENST00000538255 - CTSV,ENST00000457079 - LINC00885
ENST00000292907 - COX7A1,ENST00000585981 - PRKAR1A,ENST00000506361 - MYLK,ENST00000323372 - PIPOX,ENST00000493756 - ZNF684,,ENST00000518929 - ABCA10,ENST00000388918 - TYRP1,ENST00000493764 - DLX5,ENST00000393276 - DENND2C
ENST00000305107 - UGT2B4,ENST00000328252 - PAPPA,ENST00000491209 - BTNL9,ENST00000360509 - WDR72,ENST00000417157 - SLC13A3,,ENST00000308344 - CLDN15,ENST00000528961 - CRYAB,ENST00000560572 - DUOXA1,ENST00000547958 - MUCL1
ENST00000399793 - RETREG1,ENST00000450955 - DLG1,ENST00000525599 - CCDC17,ENST00000529069 - LINC02754,ENST00000527720 - USH1C,,ENST00000548242 - ARHGAP15,ENST00000569945 - GCOM1,ENST00000371930 - ANKRD22,ENST00000160298 - CAMSAP3
ENST00000369519 - RBM20,ENST00000558043 - PCLAF,ENST00000326499 - VNN2,ENST00000432161 - AKR1D1,ENST00000450638 - TCN2,,ENST00000458595 - KIAA1217,ENST00000486600 - MPP3,ENST00000471491 - SCEL,ENST00000481743 - GATA3
ENST00000370877 - MLIP,ENST00000265654 - KIAA1549L,ENST00000598953 - FPR2,ENST00000568965 - KDM8,ENST00000301305 - SLC39A4,,ENST00000508651 - FCGR2C,ENST00000591916 - PTGES3L,ENST00000421426 - HNRNPA1P33,ENST00000432367 - VAX2
ENST00000478737 - SCAMP3,ENST00000515742 - DEK,ENST00000452639 - VIPR1-AS1,ENST00000488187 - CYP3A5,ENST00000612830 - JADE2,,ENST00000368135 - PYHIN1,ENST00000496630 - PPP2R3B,ENST00000400065 - GJB6,ENST00000568107 - missing
ENST00000508382 - SGCA,ENST00000441342 - FMN2,ENST00000505761 - CD6,ENST00000395630 - SULT1A2,ENST00000316099 - HNF4A,,ENST00000447083 - AQP7P4,ENST00000469553 - RABGAP1L,ENST00000373012 - POU3F1,ENST00000464698 - IRF6
ENST00000553883 - ASB2,ENST00000635495 - CTC-490G23.6,ENST00000579796 - ARHGAP28,ENST00000480960 - CFHR1,ENST00000568475 - MT1F,,ENST00000529991 - MS4A4A,ENST00000396073 - ENAM,ENST00000393655 - TFAP2B,ENST00000528927 - ANO9
ENST00000441606 - ANO6,ENST00000589825 - EFTUD2,ENST00000215781 - OSM,ENST00000462918 - PLG,ENST00000382521 - SH3TC1,,ENST00000370046 - KCNIP2,ENST00000227251 - CRYAB,ENST00000558756 - SLTM,ENST00000243082 - HOXC11
ENST00000493005 - NEBL,ENST00000564317 - CDH11,ENST00000414358 - IL18BP,ENST00000400897 - MASP2,ENST00000606430 - LINC02532,,ENST00000600841 - NOTCH3,ENST00000613273 - TMEM185A,ENST00000368666 - CCN6,ENST00000282549 - OTX1
ENST00000227251 - CRYAB,ENST00000373008 - P4HA1,ENST00000419852 - HLA-DQB1-AS1,ENST00000291744 - FCN2,ENST00000437212 - TMPRSS4,,ENST00000622134 - COL25A1,ENST00000224756 - CCSER2,ENST00000549085 - DGKA,ENST00000572449 - BICDL2
ENST00000460175 - PLA2G5,ENST00000507798 - CCNB1,ENST00000614135 - RASGRP4,ENST00000412504 - IL1RAP,ENST00000621428 - LHX1-DT,,ENST00000527949 - NR1H3,ENST00000409223 - KLHL30,ENST00000375579 - CENPP,ENST00000532339 - CD44
ENST00000506782 - BTNL9,ENST00000537695 - GTF2H3,ENST00000409812 - REPS1,ENST00000441851 - RP5-968D22.3,ENST00000420254 - POU2F1,,ENST00000240123 - SORBS3,ENST00000499131 - RETREG1-AS1,ENST00000599127 - AC006262.4,ENST00000509418 - SMARCAD1
ENST00000442621 - OVAAL,ENST00000266579 - SLC38A4,ENST00000373564 - LCK,ENST00000370658 - LGSN,ENST00000422970 - IPCEF1,,ENST00000357546 - DHRS9,ENST00000480732 - NEXN,ENST00000456148 - TP63,ENST00000555651 - DAAM1
ENST00000589931 - TXNL1,ENST00000414924 - HJURP,ENST00000561166 - DUOX1,ENST00000498317 - CFB,ENST00000463380 - ATP6V1B1,,ENST00000515694 - ADH1B,ENST00000443508 - CCDC144NL-AS1,ENST00000528927 - ANO9,ENST00000400066 - GJB6
ENST00000366658 - ARV1,ENST00000505397 - LIN54,ENST00000523813 - CD74,ENST00000476698 - AGXT,ENST00000563004 - PAQR5-DT,,ENST00000498468 - GBE1,ENST00000505817 - HAND2-AS1,ENST00000438131 - KRT42P,ENST00000324348 - RNF227
ENST00000377751 - ANXA6,ENST00000295746 - CIP2A,ENST00000442711 - INHBA,ENST00000395011 - LRRC20,ENST00000309546 - LIME1,,ENST00000343267 - APOD,ENST00000299759 - RRAD,ENST00000453908 - SH3D21,ENST00000469068 - FGFR3
ENST00000394030 - CBLB,ENST00000396301 - EMP1,ENST00000358131 - TOX2,ENST00000367845 - ALDH8A1,ENST00000448220 - MST1,,ENST00000621700 - VWF,ENST00000438109 - CYP4F30P,ENST00000452962 - DCST1-AS1,ENST00000319720 - KLK11
ENST00000396182 - PDE1C,ENST00000551964 - APAF1,ENST00000465428 - CD96,ENST00000598345 - A1BG,ENST00000639342 - PIGN,,ENST00000488431 - FMO2,ENST00000426112 - LINC02925,ENST00000305139 - UGT1A6,ENST00000506661 - HOPX
ENST00000395749 - CAMK2B,ENST00000229265 - CDCA3,ENST00000443965 - LINC02154,ENST00000342526 - AGMO,ENST00000393923 - PHLDB2,,ENST00000479351 - CNTNAP3B,ENST00000532084 - EFEMP2,ENST00000526381 - ARHGEF4,ENST00000396789 - LTB4R
ENST00000574371 - MTCO1P40,ENST00000520728 - PDP1,ENST00000558996 - DUOXA1,ENST00000519924 - ST3GAL1,ENST00000280082 - MIA2,,ENST00000563956 - FBXO31,ENST00000434570 - TANGO2,ENST00000440490 - ADIRF-AS1,ENST00000389037 - DUOX1
ENST00000636100 - MYO18A,ENST00000540368 - ATP6V0A2,ENST00000437231 - PCBP2,ENST00000588266 - PRODH2,ENST00000480834 - FXYD4,,ENST00000495739 - ZNF385D,ENST00000382062 - COLEC11,ENST00000391804 - KLK11,ENST00000602351 - PPFIA3
ENST00000619293 - CBY1,ENST00000425719 - NTM,ENST00000534507 - IL32,ENST00000617423 - missing,ENST00000358769 - PBLD,,ENST00000544257 - RIMKLB,ENST00000526445 - PDE4DIP,ENST00000623997 - FAM25BP,ENST00000475572 - LAMB4
ENST00000451520 - TSPAN32,ENST00000566333 - CDH13,ENST00000593460 - ARRDC2,ENST00000266980 - SLC39A5,ENST00000548884 - NR1H4,,ENST00000525586 - MCAM,ENST00000489951 - KRBA1,ENST00000538703 - HAL,ENST00000596965 - CGB7
ENST00000335698 - ATP5F1C,ENST00000345382 - BNC1,ENST00000422281 - CACNA1D,ENST00000320982 - SEC14L4,ENST00000460468 - ANK3,,ENST00000633080 - DOCK11,ENST00000377425 - AQP7,ENST00000563632 - TBILA,ENST00000379415 - ADTRP
ENST00000353331 - BCLAF1,ENST00000282382 - TMED7-TICAM2,ENST00000428746 - RAI14,ENST00000461695 - TF,ENST00000381813 - CYS1,,ENST00000367245 - MYCT1,ENST00000447660 - AQP7,ENST00000470004 - KRT15,ENST00000252898 - TNNI2
ENST00000483986 - PCOLCE2,ENST00000518526 - ERLIN2,ENST00000294339 - TAL1,ENST00000270172 - DNMT3L,ENST00000467047 - PCK1,,ENST00000407981 - MTARC1,ENST00000402541 - HS1BP3,ENST00000587901 - EPS8L1,ENST00000485503 - EGFR
ENST00000467350 - RERE,ENST00000541043 - ACO1,ENST00000320239 - TFEC,ENST00000578469 - SREBF1,ENST00000572185 - GCGR,,ENST00000260061 - LRRC32,ENST00000483897 - ITGB1BP2,ENST00000367746 - IL20RA,ENST00000588605 - C19orf33
ENST00000590764 - BECN1,ENST00000432729 - ZMAT3,ENST00000630992 - DOCK9,ENST00000493630 - PROZ,ENST00000542947 - SLC6A13,,ENST00000404922 - FBLN2,ENST00000441028 - KANK1,ENST00000433979 - PIK3C2G,ENST00000529419 - RASSF10
ENST00000472493 - DUSP13,ENST00000597353 - SNRPA,ENST00000177694 - TBX21,ENST00000441068 - FMO5,ENST00000283254 - SCN3A,,ENST00000366809 - AFDN,ENST00000593194 - TNNT1,ENST00000355153 - ITGB2,ENST00000290167 - WNT4
ENST00000422731 - AAMP,ENST00000514259 - TARS1,ENST00000574033 - TMC5,ENST00000505944 - NR1I3,ENST00000558269 - RP11-352D13.5,,ENST00000382201 - TPO,ENST00000569844 - MYLK3,ENST00000532895 - CARD18,ENST00000528869 - CD44-AS1
ENST00000491127 - SLC26A9,ENST00000400324 - DIAPH3,ENST00000368735 - TRAF3IP2,ENST00000359206 - ABCB4,ENST00000569163 - ACSM2B,,ENST00000446604 - ABCA6,ENST00000292907 - COX7A1,ENST00000478426 - SIK1,ENST00000528880 - HCAR3
ENST00000510485 - UGT2A3P7,ENST00000524176 - MYBL1,ENST00000435414 - TFPI,ENST00000498043 - CHRNA4,ENST00000343164 - SLC6A13,,ENST00000482074 - TNFRSF14,ENST00000584373 - GATA6-AS1,ENST00000535628 - ZBTB7C,ENST00000549085 - DGKA
ENST00000585601 - NECTIN2,ENST00000375199 - EMC1,ENST00000442510 - PTPRC,ENST00000594786 - SLC27A5,ENST00000554061 - SLC7A7,,ENST00000225844 - CCL13,ENST00000352536 - VGLL2,ENST00000291892 - RDH13,ENST00000397450 - BPIFC
ENST00000581905 - MYL12-AS1,ENST00000379663 - EXOSC9,ENST00000528790 - FLI1,ENST00000510055 - ADH1C,ENST00000458399 - nan,,ENST00000542647 - NNMT,ENST00000511996 - AFF1,ENST00000521390 - NIPAL4,ENST00000624077 - SIK1B
ENST00000483560 - SNX12,ENST00000515089 - PRSS12,ENST00000302495 - HTRA4,ENST00000393087 - SERPINA1,ENST00000552457 - C12orf75,,ENST00000395358 - RAPGEF3,ENST00000366574 - RYR2,ENST00000534225 - IL18,ENST00000585905 - PPP1R13L
ENST00000475049 - SDHB,ENST00000440747 - DNAAF5,ENST00000546910 - CLEC5A,ENST00000445055 - SLC6A13,ENST00000393955 - PC,,ENST00000327809 - FFAR3,ENST00000371125 - PRR32,ENST00000354115 - IL1RN,ENST00000466587 - DMKN
ENST00000474741 - SFI1,ENST00000484088 - ITGB1,ENST00000590214 - ARHGAP45,ENST00000523732 - DMGDH,ENST00000512342 - SLC2A9,,ENST00000521462 - GPBAR1,ENST00000416463 - AC108488.4,ENST00000529419 - RASSF10,ENST00000310706 - JUP
ENST00000588998 - ECSIT,ENST00000366678 - NUP133,ENST00000562916 - SLC22A31,ENST00000544018 - LRCOL1,ENST00000509207 - KCNIP4,,ENST00000540613 - EPS8,ENST00000380385 - SCARA5,ENST00000404938 - ABCB5,ENST00000503864 - HOPX
ENST00000525374 - CARD16,ENST00000567239 - NFAT5,ENST00000305572 - NPNT,ENST00000474566 - EBNA1BP2,ENST00000463990 - IL1RL1,,ENST00000635041 - PRG4,ENST00000505036 - NDUFC1,ENST00000601104 - DBP,ENST00000527847 - RP11-494M8.4
ENST00000556284 - MTHFD1,ENST00000474036 - FN1,ENST00000521263 - C1orf198,ENST00000380069 - EXOC3L4,ENST00000460643 - CYP24A1,,ENST00000572615 - MYO1C,ENST00000185206 - CLIC5,ENST00000475572 - LAMB4,ENST00000470402 - KLC3
ENST00000422826 - H19,ENST00000508989 - FBN2,ENST00000418556 - LAIR1,ENST00000205557 - ABCC6,ENST00000328111 - DNMT3B,,ENST00000515171 - ABLIM3,ENST00000421420 - SORBS2,ENST00000614341 - USH1G,ENST00000586518 - H3-3B
ENST00000427426 - MTCO2P12,ENST00000558585 - KIF23,ENST00000640250 - FAS,ENST00000521711 - ADRA1A,ENST00000418592 - SMG1P1,,ENST00000613671 - HOXA10,ENST00000560130 - HSP90AA1,ENST00000551035 - OS9,ENST00000393655 - TFAP2B
ENST00000634447 - SLC12A7,ENST00000415167 - NPR3,ENST00000403838 - GGT1,ENST00000494453 - HGD,ENST00000597716 - CAPN12,,ENST00000273905 - SLC10A6,ENST00000420175 - ASB10,ENST00000394455 - ZFYVE26,ENST00000373012 - POU3F1
ENST00000327087 - ANO2,ENST00000358715 - HMMR,ENST00000361632 - CSF3R,ENST00000486124 - C2,ENST00000581784 - KCNH6,,ENST00000345063 - TPRG1,ENST00000447510 - PROM1,ENST00000515126 - EPN3,ENST00000561166 - DUOX1
ENST00000361373 - LDB3,ENST00000304567 - RRM2,ENST00000565579 - ADGRG3,ENST00000624932 - LOC102724652,ENST00000382387 - DOCK8-AS1,,ENST00000535033 - SPX,ENST00000635756 - ASAH1,ENST00000462538 - DMKN,ENST00000591219 - EPS8L1
ENST00000592182 - TTN-AS1,ENST00000614578 - CENPF,ENST00000589116 - CCBE1,ENST00000319198 - MPDZ,ENST00000616669 - KCP,,ENST00000577346 - RP11-680C21.1,ENST00000496600 - AC018816.3,ENST00000372213 - MAT1A,ENST00000493979 - DMKN
ENST00000602873 - DISC1,ENST00000560030 - ANPEP,ENST00000293805 - BCL6B,ENST00000413611 - CCT8P1,ENST00000549151 - RAPGEF3,,ENST00000540271 - KLRD1,ENST00000343195 - KCNIP2,ENST00000556141 - LTB4R,ENST00000544573 - TGM1
ENST00000359120 - SH3RF2,ENST00000361627 - ARHGAP11A,,ENST00000620251 - SEC14L2,ENST00000265431 - CALB1,,ENST00000612702 - KCNJ15,ENST00000453910 - MIR99AHG,ENST00000389037 - DUOX1,ENST00000535628 - ZBTB7C
