ENST00000354982 - FCN3,ENST00000377499 - LMO7,ENST00000404814 - SERPINA1,ENST00000450523 - SERPINF2,ENST00000490131 - CASR,,ENST00000381998 - MSR1,ENST00000425141 - SLC4A3,ENST00000345363 - LTB4R,ENST00000484514 - ROBO1
ENST00000552067 - CD63,ENST00000490769 - PSG4,ENST00000438891 - MFNG,ENST00000472615 - BGN,ENST00000438643 - GGT1,,ENST00000435819 - CD36,ENST00000438793 - PAM,ENST00000467110 - MST1R,ENST00000414691 - ADTRP
ENST00000491324 - PI16,ENST00000502498 - CANX,ENST00000515271 - BTNL9,ENST00000573083 - ASGR1,ENST00000393676 - FOLR1,,ENST00000481345 - RAMP3,ENST00000616444 - ANK3,ENST00000344206 - MST1R,ENST00000468525 - MST1R
ENST00000474709 - ADAM15,ENST00000392003 - COL6A3,ENST00000638372 - SCARB2,ENST00000521576 - HGSNAT,ENST00000570972 - UMOD,,ENST00000279452 - CD44,ENST00000555662 - HSP90AA1,ENST00000490053 - MST1R,ENST00000433892 - CD44
ENST00000252519 - ACE2,ENST00000421182 - FN1,ENST00000371806 - FCN1,ENST00000462918 - PLG,ENST00000404917 - IL1RL1,,ENST00000634509 - PROCR,ENST00000459780 - ADAMTS9,ENST00000340150 - CYP2W1,ENST00000222275 - UPK1A
ENST00000512570 - BTNL9,ENST00000513737 - ITGA1,ENST00000321429 - DUOX1,ENST00000291744 - FCN2,ENST00000615172 - POFUT2,,ENST00000529461 - WNT11,ENST00000432207 - CD36,ENST00000433647 - VIPR1,ENST00000367341 - RAET1L
ENST00000519836 - MGAT4B,ENST00000541932 - FLT1,ENST00000373103 - CSF3R,ENST00000412504 - IL1RAP,ENST00000404223 - GGT1,,ENST00000368679 - ADAM12,ENST00000264613 - CP,ENST00000290167 - WNT4,ENST00000474521 - FGFR3
ENST00000550050 - CD63,ENST00000222543 - TFPI2,ENST00000562138 - ITGAX,ENST00000519924 - ST3GAL1,ENST00000600390 - HPN,,ENST00000308874 - EGFL7,ENST00000640900 - SCARB2,ENST00000344366 - CA12,ENST00000436178 - IDE
ENST00000582025 - PLXDC1,ENST00000521590 - SDC2,ENST00000556955 - SERPINA1,ENST00000461695 - TF,ENST00000427077 - IL1RL1,,ENST00000374823 - NRP1,ENST00000262150 - CDH19,ENST00000473079 - EPHB3,ENST00000239462 - TNN
ENST00000461280 - KCNH2,ENST00000558733 - ADAM10,ENST00000264246 - CD80,ENST00000498043 - CHRNA4,ENST00000620391 - ITGB6,,ENST00000248076 - F2RL3,ENST00000614547 - CDH5,ENST00000530105 - PRG2,ENST00000463789 - MST1R
ENST00000381278 - A4GALT,ENST00000505093 - IL7R,ENST00000495709 - A2M,ENST00000393087 - SERPINA1,ENST00000475124 - IL17RB,,ENST00000488121 - COL1A2,ENST00000317151 - SLC4A3,ENST00000328333 - COL7A1,ENST00000487138 - PROM2
ENST00000638691 - PIGT,ENST00000584265 - MRC2,ENST00000291707 - SIGLEC12,ENST00000462090 - TFR2,ENST00000593305 - HPN,,ENST00000391911 - LAMB3,ENST00000233242 - APOB,ENST00000372307 - SLC6A9,ENST00000630287 - SLC2A1
ENST00000547808 - ATP5F1B,ENST00000548954 - CPM,ENST00000290866 - ACE,ENST00000357836 - HJV,ENST00000471826 - P4HA2,,ENST00000359478 - MFAP5,ENST00000455264 - PAM,ENST00000477251 - AZGP1,ENST00000461614 - EPHA2
ENST00000558018 - MFGE8,ENST00000451238 - TFPI2,ENST00000304361 - CLEC12A,ENST00000574868 - ASGR2,ENST00000475523 - TNFRSF14,,ENST00000637922 - ASAH1,ENST00000534511 - DKK3,ENST00000330394 - EPHB3,ENST00000356291 - TMPRSS11F
ENST00000469598 - TLL2,ENST00000440381 - P4HA1,ENST00000485563 - ALPP,ENST00000619926 - ASGR1,ENST00000374832 - ALPL,,ENST00000459780 - ADAMTS9,ENST00000392302 - NTRK1,ENST00000526142 - ANO9,ENST00000395523 - PPT2
ENST00000418675 - NRP1,ENST00000352818 - CD44,ENST00000480825 - CSF3R,ENST00000477456 - ORM1,ENST00000636769 - SCN2A,,ENST00000397396 - TSPAN4,ENST00000557298 - IL11RA,ENST00000367341 - RAET1L,ENST00000296129 - CDCP1
ENST00000389204 - ASPH,ENST00000554744 - SEL1L,ENST00000449399 - SERPINA1,ENST00000262626 - HPN,ENST00000598095 - CD37,,ENST00000595045 - NOTCH3,ENST00000421350 - MICA,ENST00000518884 - LY6D,ENST00000381150 - SDC1
ENST00000474161 - MYOF,ENST00000523039 - IL6ST,ENST00000460185 - HLA-DQB1,ENST00000399256 - APOB,ENST00000408005 - THSD7A,,ENST00000230882 - GHR,ENST00000530391 - HSPA8,ENST00000459790 - TYRP1,ENST00000439028 - S1PR5
ENST00000457183 - THBS3,ENST00000225964 - COL1A1,ENST00000457018 - CLEC1A,ENST00000475797 - HJV,ENST00000418703 - TRPV4,,ENST00000463719 - APOD,ENST00000485526 - VWDE,ENST00000465238 - COL7A1,ENST00000428530 - IGFBP3
ENST00000407622 - COL23A1,ENST00000409676 - TFPI,ENST00000509092 - PDGFRA,ENST00000465294 - TFR2,ENST00000471548 - ACE2,,ENST00000546556 - CPM,ENST00000381136 - TYRP1,ENST00000369458 - VTCN1,ENST00000584596 - APCDD1
ENST00000483612 - AZGP1,ENST00000533855 - ABI3BP,ENST00000481345 - RAMP3,ENST00000489736 - CP,ENST00000623635 - PTPRQ,,ENST00000228438 - CLEC2B,ENST00000630130 - CFH,ENST00000360144 - FGFR2,ENST00000340150 - CYP2W1
ENST00000599947 - PNPLA6,ENST00000394697 - ADCY7,ENST00000233954 - IL1RL1,ENST00000452902 - C4BPB,ENST00000310954 - SLCO4C1,,ENST00000460393 - MME,ENST00000521169 - VWDE,ENST00000352904 - FGFR3,ENST00000352904 - FGFR3
ENST00000507835 - FBN2,ENST00000504734 - CANX,ENST00000614547 - CDH5,ENST00000561927 - HP,ENST00000508132 - CDH6,,ENST00000457018 - CLEC1A,ENST00000479771 - CP,ENST00000495765 - AZGP1,ENST00000347624 - LRRC15
ENST00000464213 - CD36,ENST00000558964 - NEO1,ENST00000498007 - HLA-B,ENST00000332843 - COLEC10,ENST00000352591 - CEACAM1,,ENST00000589683 - RAMP2,ENST00000368413 - ADAM15,ENST00000531110 - CD44,ENST00000359280 - ADAM15
ENST00000486249 - ST3GAL6,ENST00000473730 - MME,ENST00000540125 - GPRC5A,ENST00000357763 - HP,ENST00000447510 - PROM1,,ENST00000538295 - SRPX,ENST00000374822 - NRP1,ENST00000269217 - LAMA3,ENST00000490053 - MST1R
ENST00000488048 - CD36,ENST00000599371 - PSG4,ENST00000484729 - HLA-DQB1,ENST00000434491 - IL1RAP,ENST00000302068 - FGB,,ENST00000409676 - TFPI,ENST00000566303 - ADAMTS7,ENST00000557893 - DUOX1,ENST00000531110 - CD44
ENST00000526167 - CRYAB,ENST00000475111 - TMEM30A,ENST00000620391 - ITGB6,ENST00000398090 - SLC7A2,ENST00000432372 - NRP1,,ENST00000418473 - AGTR1,ENST00000340160 - TSPAN18,ENST00000317620 - PROM2,ENST00000470994 - GPNMB
ENST00000479015 - SRPX,ENST00000533917 - NAV2,ENST00000450110 - AGER,ENST00000352187 - SLC43A3,ENST00000369458 - VTCN1,,ENST00000349243 - AGTR1,ENST00000533971 - CRYAB,ENST00000462475 - COL7A1,ENST00000468723 - GPNMB
ENST00000337000 - SLC26A6,ENST00000552516 - TGFBR1,ENST00000479522 - FAS,ENST00000469189 - F2,ENST00000232003 - HRG,,ENST00000544211 - MFAP5,ENST00000398131 - HP,ENST00000588164 - LAMA3,ENST00000300589 - NOD2
ENST00000621700 - VWF,ENST00000490242 - ITGBL1,ENST00000584284 - CD7,ENST00000556091 - SERPINA1,ENST00000311734 - IL1RL1,,ENST00000497209 - SLCO4A1,ENST00000506807 - P4HA2,ENST00000381150 - SDC1,ENST00000474157 - GPNMB
ENST00000317151 - SLC4A3,ENST00000393043 - CLTC,ENST00000358164 - ITGAL,ENST00000327325 - CLEC4M,ENST00000419133 - GGT1,,ENST00000473014 - TIE1,ENST00000635305 - FERMT2,ENST00000459756 - COL7A1,ENST00000526142 - ANO9
ENST00000585392 - SNRPD2,ENST00000618057 - ITGBL1,ENST00000381603 - SIRPB1,ENST00000355814 - SERPINA1,ENST00000307364 - SLC26A6,,ENST00000599426 - PLVAP,ENST00000504584 - CORIN,ENST00000487138 - PROM2,ENST00000557893 - DUOX1
ENST00000357947 - TLL2,ENST00000557906 - ANXA2,ENST00000546069 - A2M,ENST00000533856 - HPX,ENST00000619531 - HHLA2,,ENST00000460330 - PTGER3,ENST00000334409 - PDCD1,ENST00000427449 - HLA-DQB2,ENST00000625233 - SLC2A1
ENST00000342550 - IL1RAP,ENST00000367173 - NFASC,ENST00000295683 - CXCR1,ENST00000533369 - HPX,ENST00000615825 - MME,,ENST00000482505 - PEAR1,ENST00000532873 - DKK3,ENST00000450894 - ITGB4,ENST00000467110 - MST1R
ENST00000476683 - SCN5A,ENST00000562325 - CDH11,ENST00000367964 - FCGR3B,ENST00000462495 - TF,ENST00000457183 - THBS3,,ENST00000464145 - LRRC32,ENST00000452576 - VWDE,ENST00000465208 - EPHA1,ENST00000467985 - COL7A1
ENST00000481060 - ADAMTS9,ENST00000480838 - FAP,ENST00000355524 - FCAR,ENST00000554276 - SERPINA5,ENST00000300061 - SCNN1G,,ENST00000367036 - CD34,ENST00000460674 - CP,ENST00000479625 - GPNMB,ENST00000178638 - CA12
ENST00000543369 - MFAP5,ENST00000491026 - MME,ENST00000489175 - KCNE1,ENST00000473296 - CP,ENST00000333496 - CLN3,,ENST00000573770 - SERPINF1,ENST00000537971 - TSPAN9,ENST00000378518 - RER1,ENST00000470076 - COL7A1
ENST00000537971 - TSPAN9,ENST00000374821 - NRP1,ENST00000510722 - ITGA2,ENST00000470502 - PON1,ENST00000561689 - CLN3,,ENST00000452168 - ITGA7,ENST00000481415 - ITPR1,ENST00000480087 - GPC2,ENST00000518884 - LY6D
ENST00000472615 - BGN,ENST00000473614 - FN1,ENST00000434319 - CLEC12A,ENST00000564499 - HP,ENST00000205948 - APOH,,ENST00000428279 - IL1R1,ENST00000525107 - LMO7,ENST00000560666 - CA12,ENST00000269217 - LAMA3
ENST00000454642 - CDH19,ENST00000528490 - ABI3BP,ENST00000581744 - CD7,ENST00000603230 - AMBP,ENST00000231751 - LTF,,ENST00000503759 - LOX,ENST00000525493 - DKK3,ENST00000275815 - EPHA1,ENST00000438929 - BDNF
ENST00000511044 - PCDH1,ENST00000469569 - FN1,ENST00000484704 - HLA-F,ENST00000574330 - ASGR1,ENST00000528996 - SERPING1,,ENST00000473562 - NOTCH4,ENST00000404922 - FBLN2,ENST00000492434 - SLC6A9,ENST00000480087 - GPC2
ENST00000311161 - SLC29A2,ENST00000229708 - ULBP1,ENST00000579314 - ACE,ENST00000473984 - FGB,ENST00000252519 - ACE2,,ENST00000397747 - PDCD1LG2,ENST00000533420 - MYO18A,ENST00000379268 - TNFRSF18,ENST00000427449 - HLA-DQB2
ENST00000525528 - BDNF,ENST00000355153 - ITGB2,ENST00000409599 - IL18R1,ENST00000598879 - CLEC4M,ENST00000409584 - IL1RL1,,ENST00000600841 - NOTCH3,ENST00000476683 - SCN5A,ENST00000369816 - ELOVL4,ENST00000358334 - MYOF
ENST00000497019 - NTRK1,ENST00000559818 - ANXA2,ENST00000248076 - F2RL3,ENST00000412080 - IL1RAP,ENST00000371994 - MINPP1,,ENST00000343267 - APOD,ENST00000258400 - HTR2B,ENST00000389039 - DUOX2,ENST00000230173 - ADGRG6
ENST00000619564 - FGFR1,ENST00000391894 - KCNK2,ENST00000472360 - A2M,ENST00000577982 - APOH,ENST00000300060 - ANPEP,,ENST00000621700 - VWF,ENST00000511589 - BTNL9,ENST00000397396 - TSPAN4,ENST00000261740 - TRPV4
ENST00000621850 - NCAM1,ENST00000466947 - ABI3BP,ENST00000370818 - GPC3,ENST00000264613 - CP,ENST00000482928 - TSPAN1,,ENST00000525586 - MCAM,ENST00000481169 - CP,ENST00000466961 - SLCO4A1,ENST00000296474 - MST1R
ENST00000640123 - PIGT,ENST00000585664 - FKBP10,ENST00000429078 - CD302,ENST00000356897 - IL27,ENST00000360534 - DPP4,,ENST00000260061 - LRRC32,ENST00000455073 - LAMA4,ENST00000370855 - SLC44A5,ENST00000317620 - PROM2
,ENST00000491233 - COL6A3,ENST00000566269 - MSLN,ENST00000475011 - TFR2,ENST00000265132 - AMBP,,ENST00000404922 - FBLN2,ENST00000531267 - MYO18A,ENST00000436503 - IL17RC,ENST00000460209 - IGFBP3
,ENST00000474267 - WNT5A,ENST00000432937 - DMTF1,ENST00000563005 - CES1,ENST00000586890 - EPOR,,ENST00000382201 - TPO,ENST00000496761 - CFH,ENST00000486728 - TNFRSF18,ENST00000539028 - CLEC2B
,ENST00000419018 - FKBP14,ENST00000483665 - FCGR2A,ENST00000554720 - SERPINA1,ENST00000455893 - CPVL,,ENST00000482074 - TNFRSF14,ENST00000257879 - ITGA7,ENST00000583327 - ITGB4,ENST00000460477 - IGFBP3
,ENST00000425171 - PXDN,ENST00000532184 - TRPC6,ENST00000480795 - C4A,ENST00000616559 - PTPRQ,,ENST00000493475 - COL6A3,ENST00000526927 - LTBP3,ENST00000531141 - CD44,ENST00000462475 - COL7A1
,ENST00000479939 - FKBP14,ENST00000296585 - ITGA2,ENST00000525057 - HPX,ENST00000524660 - CRYAB,,ENST00000373004 - SRPX2,ENST00000531309 - DKK3,ENST00000470179 - PGAP1,ENST00000360144 - FGFR2
,ENST00000470521 - MIA3,ENST00000382862 - MSLN,ENST00000392226 - HPN,ENST00000481873 - ADAM9,,ENST00000188790 - FAP,ENST00000321023 - VWF,ENST00000461614 - EPHA2,ENST00000389039 - DUOX2
,ENST00000493406 - WNT5A,ENST00000533815 - BTNL8,ENST00000602053 - C3,ENST00000367928 - VNN1,,ENST00000331035 - IL3RA,ENST00000534516 - NCAM1,ENST00000593253 - ABCA5,ENST00000595970 - LYPD3
,ENST00000600817 - PSG5,ENST00000639300 - SCARB2,ENST00000568090 - HSD17B2,ENST00000362032 - SUCNR1,,ENST00000396549 - MFAP5,ENST00000545906 - VWF,ENST00000368115 - FCER1A,ENST00000450894 - ITGB4
,ENST00000471193 - FN1,ENST00000373209 - PRF1,ENST00000566838 - HSD17B2,ENST00000585206 - DSG2,,,ENST00000396505 - DKK3,ENST00000358334 - MYOF,ENST00000477251 - AZGP1
,ENST00000309234 - HFE,ENST00000344327 - TRPC6,ENST00000298527 - CLEC1B,ENST00000261740 - TRPV4,,,ENST00000321797 - LMO7,ENST00000427683 - EFNA4,ENST00000567674 - CDH3
,ENST00000522006 - LAMA4,ENST00000327325 - CLEC4M,ENST00000513998 - ENPP1,ENST00000292408 - FGFR4,,,ENST00000375543 - ASPN,ENST00000580542 - ITGB4,ENST00000600841 - NOTCH3
,ENST00000368676 - ADAM12,ENST00000358321 - SUSD2,ENST00000565568 - CES1,ENST00000357639 - ENPP3,,,ENST00000428530 - IGFBP3,ENST00000600841 - NOTCH3,ENST00000486728 - TNFRSF18
,ENST00000520982 - BMP1,ENST00000526980 - CSF3R,ENST00000467842 - TF,ENST00000409583 - ITGB6,,,ENST00000378402 - PKHD1L1,ENST00000336553 - FGFR2,ENST00000275815 - EPHA1
,ENST00000326857 - DCBLD2,ENST00000438981 - FN1,ENST00000357780 - APOA4,ENST00000640791 - SCN2A,,,ENST00000358556 - EDNRA,ENST00000395523 - PPT2,ENST00000531141 - CD44
,ENST00000528895 - TM9SF1,ENST00000349607 - MUC4,ENST00000584838 - RFNG,ENST00000338356 - CPM,,,ENST00000526472 - PKHD1L1,ENST00000230173 - ADGRG6,ENST00000524802 - ANO9
,ENST00000640889 - SRPX2,ENST00000356736 - SLC39A8,ENST00000599899 - C3,ENST00000614547 - CDH5,,,ENST00000518140 - SLIT3,ENST00000296129 - CDCP1,ENST00000583327 - ITGB4
,ENST00000358883 - LPAR1,ENST00000633192 - PON2,ENST00000568075 - IL27,ENST00000329597 - SERPINA5,,,ENST00000438020 - CD36,ENST00000584025 - ITGB4,ENST00000422991 - COL7A1
,ENST00000496542 - FN1,ENST00000409998 - CALCRL,ENST00000497097 - FGB,ENST00000555169 - LGMN,,,ENST00000469598 - TLL2,ENST00000524802 - ANO9,ENST00000356082 - LAMB3
,ENST00000231004 - LOX,ENST00000263087 - ITGAE,ENST00000474947 - TFR2,ENST00000399759 - TRPV1,,,ENST00000374816 - NRP1,ENST00000414691 - ADTRP,ENST00000396782 - LTB4R
,ENST00000488500 - EEF1A1,ENST00000263621 - ELANE,ENST00000593305 - HPN,ENST00000558740 - ANPEP,,,ENST00000579658 - CDH19,ENST00000262738 - CELSR1,ENST00000368115 - FCER1A
,ENST00000513998 - ENPP1,ENST00000561689 - CLN3,ENST00000460531 - TF,ENST00000347652 - VCAM1,,,ENST00000526528 - LMO7,ENST00000178638 - CA12,ENST00000344206 - MST1R
,ENST00000407568 - PSG5,ENST00000547632 - ACVRL1,ENST00000302118 - PCSK9,ENST00000606017 - CD24,,,ENST00000371708 - SLC29A1,ENST00000200181 - ITGB4,ENST00000417621 - IGFBP3
,ENST00000502363 - PKD2,ENST00000472587 - ABCG1,ENST00000367797 - F5,ENST00000513448 - PROM1,,,ENST00000483026 - A4GALT,ENST00000527326 - CD44,ENST00000342550 - IL1RAP
,ENST00000462608 - FAP,ENST00000445724 - PTTG1IP,ENST00000507685 - SLC34A1,ENST00000390545 - IGHG2,,,ENST00000612016 - VWF,ENST00000396782 - LTB4R,ENST00000473079 - EPHB3
,ENST00000437266 - SLC4A7,ENST00000474036 - FN1,ENST00000367078 - C4BPB,ENST00000228916 - SCNN1A,,,ENST00000519486 - SLIT3,ENST00000467998 - CGN,ENST00000465208 - EPHA1
,ENST00000503773 - IL6ST,ENST00000262101 - MSR1,ENST00000569351 - HSD17B2,ENST00000624687 - IGHV1-69D,,,ENST00000380588 - IGSF5,,ENST00000595045 - NOTCH3
,ENST00000358133 - PLOD1,ENST00000595460 - PTGIR,ENST00000506155 - ADGRA3,ENST00000382989 - MME,,,ENST00000399289 - KCNE1,,ENST00000585206 - DSG2
,ENST00000611581 - PCDH18,ENST00000321935 - FCRL6,ENST00000530231 - F2,ENST00000390542 - IGHG1,,,ENST00000463990 - IL1RL1,,ENST00000278385 - CD44
,ENST00000433762 - COL6A3,ENST00000534479 - DKK3,ENST00000199936 - HSD17B2,ENST00000563941 - MSLN,,,ENST00000355906 - HP,,ENST00000593253 - ABCA5
,ENST00000524639 - STT3A,ENST00000575168 - CXCL16,ENST00000497902 - CP,ENST00000545450 - MSLN,,,ENST00000409306 - F10,,ENST00000262738 - CELSR1
,ENST00000368679 - ADAM12,ENST00000497377 - HLA-B,ENST00000456930 - TRPM8,ENST00000368413 - ADAM15,,,ENST00000437787 - CD99L2,,ENST00000369816 - ELOVL4
,ENST00000483168 - ITGB5,ENST00000260010 - TLR2,ENST00000508133 - ADGRA3,ENST00000509493 - FGB,,,ENST00000492059 - FBLN2,,ENST00000359361 - ARSF
,ENST00000452464 - SCARB2,ENST00000487540 - CSF3R,ENST00000421786 - C4BPA,ENST00000373631 - CRB2,,,ENST00000418675 - NRP1,,
,ENST00000492816 - FN1,ENST00000487245 - HLA-C,ENST00000483612 - AZGP1,ENST00000631683 - TMEM132E,,,ENST00000530298 - NTRK1,,
,ENST00000422380 - PCYOX1,ENST00000609205 - MSN,ENST00000261292 - LIPG,ENST00000367047 - CD46,,,ENST00000497902 - CP,,
,ENST00000564317 - CDH11,ENST00000559916 - B2M,ENST00000519914 - SDC2,ENST00000390321 - IGLC1,,,ENST00000497019 - NTRK1,,
,ENST00000373008 - P4HA1,ENST00000597107 - PLAUR,ENST00000446679 - ASGR2,ENST00000360168 - SCNN1A,,,ENST00000417621 - IGFBP3,,
,ENST00000396301 - EMP1,ENST00000355906 - HP,ENST00000494544 - CP,ENST00000390549 - IGHG1,,,ENST00000581373 - RPL17,,
,ENST00000540368 - ATP6V0A2,ENST00000597185 - PTGIR,ENST00000498455 - F10,ENST00000263735 - EPCAM,,,ENST00000464690 - FSTL1,,
,ENST00000425719 - NTM,ENST00000416983 - MFNG,ENST00000597419 - HPN,ENST00000637922 - ASAH1,,,ENST00000291294 - PTGIR,,
,ENST00000566333 - CDH13,ENST00000330953 - CCR4,ENST00000528053 - BACE1,ENST00000536087 - SCNN1A,,,ENST00000489736 - CP,,
,ENST00000484088 - ITGB1,ENST00000233156 - TFPI,ENST00000477751 - ITIH2,ENST00000367058 - CR2,,,ENST00000381573 - CD274,,
,ENST00000474036 - FN1,ENST00000011653 - CD4,ENST00000495765 - AZGP1,ENST00000532223 - IGLL5,,,ENST00000252519 - ACE2,,
,ENST00000508989 - FBN2,ENST00000393088 - SERPINA1,ENST00000602143 - CLEC4M,ENST00000460393 - MME,,,ENST00000544049 - KCNJ3,,
,ENST00000415167 - NPR3,ENST00000526025 - CD44,ENST00000534800 - HPX,ENST00000354192 - APP,,,ENST00000532372 - DKK3,,
,ENST00000358715 - HMMR,ENST00000421350 - MICA,ENST00000342550 - IL1RAP,ENST00000619133 - CD24,,,ENST00000534319 - HSPA8,,
,ENST00000560030 - ANPEP,ENST00000538152 - CLEC2B,ENST00000367027 - HSD11B1,ENST00000227251 - CRYAB,,,ENST00000373231 - KCNK17,,
,ENST00000486593 - LAMP2,ENST00000475389 - LAIR1,ENST00000443553 - FGG,ENST00000283249 - ITGB6,,,ENST00000367429 - CFH,,
,ENST00000401992 - PSG5,ENST00000428043 - ACE,ENST00000374832 - ALPL,ENST00000306666 - PTGER3,,,ENST00000503759 - LOX,,
,ENST00000597912 - PSG4,ENST00000438817 - CD96,ENST00000479451 - BCHE,ENST00000554866 - SERPINA5,,,ENST00000480266 - ENG,,
,ENST00000426856 - CRIM1,ENST00000619158 - CDH11,ENST00000477251 - AZGP1,,,,ENST00000503925 - ANK3,,
,ENST00000479499 - LAMC1,ENST00000498102 - VIPR1,ENST00000557904 - ANXA2,,,,ENST00000634374 - EFEMP1,,
,ENST00000553370 - ACTN1,ENST00000462770 - SLCO2A1,ENST00000585162 - APOH,,,,ENST00000557990 - MAN2A2,,
,ENST00000279452 - CD44,ENST00000415217 - ADAM8,ENST00000367928 - VNN1,,,,ENST00000498313 - TSPAN32,,
,ENST00000518841 - LY6K,ENST00000617889 - KLRF1,ENST00000474287 - TF,,,,,,
,ENST00000512143 - PDGFRA,ENST00000523323 - ITGB2,ENST00000470365 - C4A,,,,,,
,ENST00000450319 - IL1R1,ENST00000393087 - SERPINA1,ENST00000412658 - GGT1,,,,,,
,ENST00000393301 - CTSC,ENST00000496081 - HLA-A,ENST00000490692 - PCSK9,,,,,,
,ENST00000407654 - ERLIN1,ENST00000352818 - CD44,ENST00000602229 - C3,,,,,,
,ENST00000339082 - PLAUR,ENST00000491209 - BTNL9,ENST00000252723 - EPO,,,,,,
,ENST00000567934 - CDH11,ENST00000326499 - VNN2,ENST00000460060 - C4A,,,,,,
,ENST00000423649 - ATP6AP2,ENST00000505761 - CD6,ENST00000371117 - PKHD1,,,,,,
,ENST00000432270 - PIGT,ENST00000561166 - DUOX1,ENST00000630240 - CHRNA4,,,,,,
,ENST00000497817 - WNT5A,ENST00000523813 - CD74,ENST00000586811 - ABCA5,,,,,,
,ENST00000491597 - MME,ENST00000465428 - CD96,ENST00000410083 - F10,,,,,,
,ENST00000470524 - COL5A2,ENST00000437231 - PCBP2,ENST00000569639 - HP,,,,,,
,ENST00000533238 - HSPA8,ENST00000435414 - TFPI,ENST00000598805 - C3,,,,,,
,ENST00000599812 - PSG5,ENST00000442510 - PTPRC,ENST00000429078 - CD302,,,,,,
,ENST00000376180 - ITGBL1,ENST00000546910 - CLEC5A,ENST00000492730 - C4BPB,,,,,,
,ENST00000438120 - PTPRF,ENST00000418556 - LAIR1,ENST00000596179 - C3,,,,,,
,ENST00000539687 - SPARC,ENST00000640250 - FAS,ENST00000497797 - CP,,,,,,
,ENST00000310594 - WNT5B,ENST00000403838 - GGT1,ENST00000473963 - TFR2,,,,,,
,ENST00000532474 - RCN1,ENST00000361632 - CSF3R,ENST00000556730 - SERPINA5,,,,,,
,ENST00000295874 - PTPRG,,ENST00000404532 - GGT1,,,,,,
,ENST00000533795 - ABI3BP,,ENST00000593101 - PRKCSH,,,,,,
,ENST00000413802 - NRP1,,ENST00000336751 - HJV,,,,,,
,ENST00000436291 - PSG1,,ENST00000569260 - CES1,,,,,,
,ENST00000557436 - PTGER2,,ENST00000601475 - C3,,,,,,
,ENST00000471863 - PTK7,,ENST00000369234 - GFRA1,,,,,,
,ENST00000525492 - SERPINH1,,ENST00000493011 - TF,,,,,,
,ENST00000519932 - LAMA4,,ENST00000552128 - TSPAN8,,,,,,
,ENST00000494950 - PLOD2,,ENST00000493435 - PLG,,,,,,
,ENST00000483409 - SSR1,,ENST00000471691 - PLG,,,,,,
,ENST00000367339 - ULBP3,,ENST00000350339 - FCN2,,,,,,
,ENST00000529974 - CTSC,,ENST00000496659 - C4A,,,,,,
,ENST00000613830 - NRCAM,,ENST00000502545 - FGB,,,,,,
,ENST00000541779 - LPAR1,,ENST00000555169 - LGMN,,,,,,
,ENST00000518867 - MGAT4B,,ENST00000461176 - TFR2,,,,,,
,ENST00000520233 - SDC2,,ENST00000623277 - LIPG,,,,,,
,ENST00000409929 - IL1R1,,ENST00000403838 - GGT1,,,,,,
,ENST00000409888 - AGPS,,ENST00000533561 - HPX,,,,,,
,ENST00000519678 - ASPH,,ENST00000498622 - TF,,,,,,
,ENST00000589339 - PIGN,,ENST00000436503 - IL17RC,,,,,,
,ENST00000440156 - SLC4A7,,ENST00000471356 - CP,,,,,,
,ENST00000615825 - MME,,ENST00000513423 - FGFR4,,,,,,
,ENST00000585922 - FKBP10,,ENST00000513614 - SLC34A1,,,,,,
,ENST00000422544 - PDGFC,,ENST00000491876 - C4A,,,,,,
,ENST00000264634 - WNT5A,,ENST00000631289 - CHRNA4,,,,,,
,ENST00000507835 - FBN2,,ENST00000497365 - HJV,,,,,,
,ENST00000447877 - ENTPD6,,ENST00000371059 - LEPR,,,,,,
,ENST00000519387 - LY6K,,ENST00000296955 - DCBLD1,,,,,,
,ENST00000497414 - FAP,,ENST00000490663 - C4A,,,,,,
,ENST00000549781 - CPM,,ENST00000594005 - C3,,,,,,
,ENST00000480044 - FAP,,ENST00000393846 - FGG,,,,,,
,ENST00000534131 - CTSC,,ENST00000333496 - CLN3,,,,,,
,ENST00000478235 - ABI3BP,,ENST00000611967 - PCSK6,,,,,,
,ENST00000316623 - FBN1,,ENST00000476304 - TFR2,,,,,,
,ENST00000482235 - ANTXR1,,ENST00000553424 - CD302,,,,,,
,ENST00000479257 - CALU,,ENST00000482740 - SERPINA3,,,,,,
,ENST00000481873 - ADAM9,,ENST00000470918 - CFH,,,,,,
,ENST00000494446 - FN1,,ENST00000570576 - ASGR1,,,,,,
,ENST00000397033 - ITGA4,,ENST00000523108 - MGAT4B,,,,,,
,ENST00000525076 - CTSB,,ENST00000447445 - KNG1,,,,,,
,ENST00000392396 - TFRC,,ENST00000561626 - ELFN1,,,,,,
,ENST00000528398 - PICALM,,ENST00000419133 - GGT1,,,,,,
,ENST00000371489 - MYOF,,ENST00000427224 - LIPG,,,,,,
,ENST00000617533 - SEZ6L2,,ENST00000596548 - C3,,,,,,
,ENST00000471901 - ABI3BP,,ENST00000491536 - PLOD1,,,,,,
,ENST00000312584 - TNFRSF10D,,ENST00000388887 - STAB2,,,,,,
,ENST00000440702 - FAM20B,,ENST00000534429 - HPX,,,,,,
,ENST00000257770 - NT5E,,ENST00000508139 - FGFR4,,,,,,
,ENST00000533051 - SLC43A3,,ENST00000375551 - F10,,,,,,
,ENST00000477874 - IL17RA,,ENST00000409306 - F10,,,,,,
