,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
H1-5,6.619778404332536,-0.20454127844966594,6.217752059269595,7.147867386893876e-10,2.0171735598664478e-07,11.962418498721776,15.41639834716741,True,True,2,False,False,2
PAMR1,7.020815898240029,1.0308738572439622,6.111660433613913,1.3665065676713955e-09,3.796112541660897e-07,11.417977977914774,14.784118123215737,True,True,2,False,False,2
H3C12,6.167600543593985,-0.8561619782731971,6.096502545909816,1.4978596727291003e-09,4.0969918648385654e-07,11.201895708793764,14.70784263803418,True,True,2,False,False,2
MMP3,6.9807877789492245,-0.7746846184911768,6.075552461593585,1.6998759107732527e-09,4.5791051238844937e-07,11.148898201152825,14.596592059721054,True,True,2,False,False,2
B3GNT4,4.044621955445571,1.628042046661874,6.071041522615508,1.7467315665092604e-09,4.635095600144498e-07,11.089497549614363,14.584438826447816,True,True,2,True,False,2
RGPD4,6.454188300360302,-1.6911261758895444,6.0628149152077695,1.835448202795783e-09,4.798887293750915e-07,10.954191631577924,14.549711573719339,True,True,2,False,False,2
RGPD3,5.305054132243179,-0.1530227930622327,6.0314141645530155,2.2163073469147215e-09,5.710685263883599e-07,10.828110726693586,14.375756623303147,True,True,2,False,False,2
DNAH5,5.381158230712635,1.3352443149412716,6.020347353746678,2.36810205780329e-09,6.014640926526385e-07,10.865603846435446,14.323898999651666,True,True,2,False,False,2
LYPD1,6.705222291788958,0.9123040947593424,6.014548105337493,2.4516474388748674e-09,6.139132368416376e-07,10.861933992844168,14.303412226859704,True,True,2,False,False,2
H3C13,5.933384921940531,-0.8664968406611973,5.95621966047524,3.4688837428161242e-09,8.565733897712204e-07,10.408838916589474,13.970325837189039,True,True,2,False,False,2
TLCD4-RWDD3,4.076712482633847,0.6476956127482442,5.94764074719715,3.6496334343577745e-09,8.888607236910531e-07,10.325475880228671,13.93332527997023,True,True,2,False,False,2
MGARP,6.2955638925073965,-0.0635637539339524,5.926908402951897,4.1251814406952766e-09,9.911027139746123e-07,10.331038591269177,13.824447661191607,True,True,2,True,False,2
