,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
VEGFC,5.714738493970817,1.3966356693617565,5.96217242445446,3.34828047697773e-09,4.07607901038566e-07,10.62786156005688,14.7129601514909,True,True,2,False,True,3
THBS2,6.5130616336229625,2.7963771348634623,5.947045104805998,3.6621458309193766e-09,4.39872542904496e-07,10.537721441943876,14.636780827215128,True,True,2,False,True,3
RECK,4.171209529198295,3.969857743455928,5.90560574601763,4.676115929420677e-09,5.542735572392917e-07,10.310423654028558,14.405607486440644,True,True,2,False,True,3
PTPRB,4.373328642140645,2.9320994935255587,5.901213231191774,4.798420882464069e-09,5.650532616951315e-07,10.287532858410799,14.386345841756006,True,True,2,True,True,3
BST1,4.161301614492979,2.6693928588727416,5.895907540529551,4.950312903114288e-09,5.791544647753904e-07,10.257785243475933,14.361696616411221,True,True,2,False,True,3
PTPRN,5.777971973535268,0.3240406044641421,5.8626784293581675,6.013827388746233e-09,6.901345736499418e-07,10.070928391428069,14.18637922409654,True,True,2,True,False,2
FIBIN,5.529480259010187,0.15590690748001765,5.844375600539051,6.691491918752482e-09,7.582428295607765e-07,9.965654845191727,14.092262146985869,True,True,2,False,False,2
FAM167A,4.388433182812301,1.9258522194002206,5.839299880325831,6.892233329236756e-09,7.761085493303665e-07,9.943977699151242,14.06897344338824,True,True,2,False,False,2
PRKG2,3.8158312584280827,0.9795861348262587,5.824822358117618,7.497572097907868e-09,8.390295434037644e-07,9.832343339889304,13.99101991846058,True,True,2,False,False,2
SLC1A1,5.105269759849266,2.0747815244809638,5.798012842511451,8.758118793440385e-09,9.621647945208256e-07,9.718823460828748,13.85408009687587,True,True,2,False,True,3
FSCN2,4.2940659356839355,-0.37319920406019297,5.779391917285666,9.752685698667753e-09,1.0585189050174514e-06,9.523146173895793,13.758639886334997,True,True,2,False,False,2
GFRA1,6.000775237425528,1.2331580904300543,5.772072715613856,1.0172998566008706e-08,1.0975264381064602e-06,9.577224468234348,13.722451602896378,True,True,2,False,True,3
MICAL2,4.67462420212539,5.216522723825504,5.761685979285652,1.0799865765433938e-08,1.1582213184275194e-06,9.506893938281223,13.668625075807526,True,True,2,False,False,2
RDH10,3.9351607946635756,4.7647182849815755,5.755874036350315,1.1166870827158168e-08,1.1904941520290456e-06,9.482883411168338,13.641142083228916,True,True,2,True,False,2
FBLN2,5.806280818962099,2.4052631375605733,5.7522368308805625,1.1402692634023458e-08,1.2069121031728358e-06,9.465530032199421,13.627445441058288,True,True,2,False,True,3
LOXL2,5.91237292902266,4.7531457149002945,5.751442323732577,1.1454846513989839e-08,1.2069121031728358e-06,9.445510182853358,13.627445441058288,True,True,2,False,False,2
ZPLD1,5.075796850873626,-1.2893338639002427,5.748936386148412,1.162086913514934e-08,1.2102497064045412e-06,9.347318913648216,13.624683850717389,True,True,2,True,True,3
SYTL5,4.9839763925425435,-0.10997525260527288,5.744825403020763,1.189831287379795e-08,1.2320224313058487e-06,9.405621243506431,13.606853485789923,True,True,2,False,False,2
ATP10A,5.31675880051679,1.5116568616460127,5.731758044527847,1.282368895199782e-08,1.3127522945917314e-06,9.359445338598693,13.543384636502543,True,True,2,False,False,2
STAC,4.868209829333866,0.5067834081885836,5.718595292291245,1.3826474240379571e-08,1.4074100925927611e-06,9.279930618608107,13.47375935634918,True,True,2,False,False,2
VCAM1,5.70203060970249,0.6593383714615729,5.710142851342967,1.4510202886980706e-08,1.4667375079994346e-06,9.243038756939868,13.432470005965914,True,True,2,True,True,3
SFT2D3,5.563820753953236,-1.7615699305006156,5.70939656449473,1.4572127098401443e-08,1.4667375079994346e-06,9.140896301876992,13.432470005965914,True,True,2,False,False,2
CPXM2,4.437990014064237,1.0593634055339398,5.7032426842768125,1.509264818165809e-08,1.5106902349385211e-06,9.199906024771183,13.40294390234923,True,True,2,False,False,2
CSF2RB,6.332780890985497,0.8582005148519763,5.699418626669741,1.54251666595417e-08,1.5354432469887446e-06,9.184299045096935,13.386691458355077,True,True,2,True,True,3
H4C2,5.248857417785192,-0.8461833068447967,5.68811430434653,1.6450332795020087e-08,1.619593693813535e-06,9.079173444689646,13.33333524646508,True,True,2,False,False,2
CSGALNACT1,4.032322593172613,3.3478917453762453,5.683637784920943,1.6874356618209045e-08,1.6523113216862628e-06,9.098882198026804,13.313335449236282,True,True,2,True,False,2
ITGA2,5.068533368087825,4.563736750820131,5.67107050053293,1.812235037381418e-08,1.7649210091081626e-06,9.017543581852237,13.247404622626872,True,True,2,True,True,3
