,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
POMK,4.610343488039586,0.5689203419721737,19.780571784179507,2.320810418824986e-45,5.1745783731158525e-43,92.04761252723259,97.36740113670574,True,True,2,True,False,2
H2AC13,10.306487573269338,-4.336295201165085,19.446842068462978,1.658706993982432e-44,3.612316661662438e-42,90.39016945297385,95.42422460469615,True,True,2,False,False,2
NUDT4B,8.104265895358061,-5.507717483523825,19.325071292403003,3.4110380828806176e-44,7.25969684707626e-42,85.45428100183047,94.72623583438612,True,True,2,False,False,2
BDNF,7.768863714923111,0.8805130854708186,19.29117894173206,4.1703690312357236e-44,8.776049616406053e-42,89.53669032943097,94.53654752914598,True,True,2,False,True,3
IL11,6.840333245550413,-0.44937679016212806,19.276456496844563,4.551034003916546e-44,9.470701762150332e-42,89.40833957062456,94.46037089758572,True,True,2,False,False,2
FBXL13,5.753156057274504,0.26201523849319347,19.26025463845132,5.01038164410438e-44,1.0312026133234168e-41,89.28132129811344,94.37526310586158,True,True,2,False,False,2
SULT1A4,5.702870492401912,-1.193548039040282,18.956416061434897,3.0588215137437748e-43,6.160071842033027e-41,86.80711712053535,92.58790037261075,True,True,2,False,False,2
GPR39,8.472901356988505,-1.3848658443943338,18.7032925330244,1.3923050102301495e-42,2.744892688063207e-40,86.08472662426327,91.09366173916625,True,True,2,False,True,3
OPN3,4.887024358852992,1.1317292664599146,18.662118410900835,1.7828158904157973e-42,3.4781623762080695e-40,85.79289798400292,90.85689961825821,True,True,2,False,False,2
SMIM11,9.482105708126644,-4.833031607015199,18.589325819248494,2.761484651054943e-42,5.331942889650313e-40,84.83147089652293,90.429688028371,True,True,2,True,False,2
SERF1B,4.6034922911032865,0.07268261790860103,18.583655454944402,2.8573093341369618e-42,5.4606680121480775e-40,84.81620110408747,90.40583259094147,True,True,2,False,False,2
EIF3C,3.685541915519765,3.616187300458156,18.57716318642995,2.971127062971237e-42,5.62083219822104e-40,85.39006945538236,90.37692398884342,True,True,2,False,False,2
RABGEF1,4.199305452897669,1.8575671593059082,18.534677959231168,3.836944840175594e-42,7.101333698644462e-40,85.05927179310892,90.1431211084757,True,True,2,False,False,2
PKD2L2,5.631525424757737,-1.1701642426289558,18.533362639356298,3.8674570839966634e-42,7.101333698644462e-40,84.31842401261721,90.1431211084757,True,True,2,False,False,2
RSPH10B,6.7395531126685935,-2.045996221760843,18.50499444112152,4.5881531193507415e-42,8.342865997312625e-40,84.36904284281997,89.9819969176618,True,True,2,False,False,2
ZSCAN32,4.470350191969155,0.07225487173796181,18.372430151033456,1.0208644281303428e-41,1.8384394110051144e-39,83.48016547424236,89.19190156121924,True,True,2,False,False,2
H2BC4,5.49791022095784,0.6493385198236761,18.277332557406574,1.8141522974208292e-41,3.2054017338108216e-39,83.52390200901507,88.63598119828748,True,True,2,False,False,2
IGF2BP3,9.091319014742082,-2.0151366557825336,18.090491216339334,5.630990446501378e-41,9.856338324534983e-39,82.45662132390987,87.51270389380694,True,True,2,False,False,2
ZNG1C,4.05733838737784,1.4755923998273093,17.82922920227554,2.762457532262313e-40,4.746611662545033e-38,80.7695612918645,85.94080250447213,True,True,2,False,False,2
SPDYE17,7.839230638190871,-5.5433041033076345,17.815866026256824,2.9971835120584745e-40,5.103113636122106e-38,76.71291525780467,85.86838266344638,True,True,2,False,False,2
EML5,5.871349146438,0.20225139119918867,17.712367460852807,5.640474352959094e-40,9.517157131222603e-38,80.13618134782753,85.24513735023639,True,True,2,False,False,2
H2AC21,8.63355627392395,-4.111939359233142,17.696085127959257,6.231067973662578e-40,1.0419792149886287e-37,79.47709638058986,85.15452644487527,True,True,2,False,False,2
NOXO1,8.102296221087293,-5.447565384081853,17.639827718705487,8.791896700516456e-40,1.4571985248139178e-37,76.40142660220616,84.81913266697083,True,True,2,False,False,2
TRPA1,11.06697641611285,-1.7757900144961718,17.52691570983451,1.7564267709578134e-39,2.860531912458164e-37,79.06500874788199,84.14464084986372,True,True,2,False,False,2
CTAG1B,7.720457902598549,-5.541894052834692,17.233056475370983,1.0705501116249053e-38,1.7284769862605906e-36,73.30378846466664,82.34582268177846,True,True,2,False,False,2
RGPD1,6.563106486040767,-2.1520343172941017,16.755161669910237,2.063185440307057e-37,3.274694924704311e-35,73.78674914792138,79.40425354280542,True,True,2,False,False,2
FADD,4.1080699978313255,2.0086101823245746,16.551842824823357,7.3152197286051495e-37,1.15131722938694e-34,73.11578305196767,78.14698645805359,True,True,2,False,False,2
RAMACL,7.8654518366922455,-3.951793730867561,16.505104624633308,9.791174591485706e-37,1.515528172925089e-34,71.81897359130326,77.87212915459973,True,True,2,False,False,2
