,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
SIM1,10.62124013511291,-3.342844185446742,14.267010700282334,1.2376631743114623e-30,1.8039907689944492e-28,59.0186405644617,63.88238129917132,True,True,2,False,False,2
CFHR1,8.05747497649795,-2.721704500395554,14.24526530865804,1.4234509220245436e-30,2.0587072753652643e-28,58.864941792672255,63.750304354245515,True,True,2,False,False,2
WNT5A,6.500786249495436,3.6156682567063796,14.155345216151908,2.5387406534424033e-30,3.588279119035979e-28,58.30545845104423,63.19470987028894,True,True,2,False,True,3
NCKAP5,4.478496255760852,2.2418016989090903,14.149830528874233,2.6304757159960818e-30,3.689983867168338e-28,58.27221089631574,63.1667605178315,True,True,2,False,False,2
SYNC,5.22213811922453,1.8113484658161154,14.126224195503791,3.0621845593152797e-30,4.263520695757102e-28,58.121623341614686,63.02228733047432,True,True,2,False,False,2
CHRM2,8.468649401889213,-0.33802703314827254,14.119453292153008,3.1986234244567986e-30,4.420497572599296e-28,58.08015464215251,62.98613034109327,True,True,2,False,False,2
RAB6C,5.64113171243835,-1.1091187893867043,14.04258505128663,5.247522445159818e-30,7.1987519308343185e-28,57.46991596053185,62.49847493577657,True,True,2,False,False,2
SPOCD1,5.291347538515483,0.5756855316568216,14.041091158841907,5.2982651552743035e-30,7.215308978244721e-28,57.58039738547196,62.49617758809684,True,True,2,False,False,2
CORIN,5.0429388819914625,1.2467508189477068,14.025422528688308,5.860998015514219e-30,7.92381449097455e-28,57.481081158244876,62.40250988630401,True,True,2,True,True,3
HHLA1,7.60711626280883,-5.267974297724233,13.880063709020803,1.4958060458497903e-29,1.993375242672824e-27,55.248870040897906,61.47996820701357,True,True,2,False,False,2
RAMACL,6.956876330111571,-3.9180006767441,13.723621656411755,4.104028651236881e-29,5.392173418741303e-27,54.75630450500914,60.484848975516954,True,True,2,False,False,2
SLC2A14,5.581104800567555,-0.468020068374752,13.701707467902393,4.727620870480674e-29,6.168057523115939e-27,55.39182309265218,60.350413548565285,True,True,2,False,False,2
SLC38A4,6.652576814281225,-0.28982684534328484,13.661779532226346,6.117744347853961e-29,7.926302520688288e-27,55.159068281852285,60.09961084865803,True,True,2,False,False,2
VEPH1,5.792363209654321,0.5236456734155288,13.573282345904701,1.0834213211445344e-28,1.394027006109902e-26,54.59276065650804,59.53501573258841,True,True,2,False,False,2
AHRR,4.4757520563725866,2.5468974421909514,13.559113265554135,1.1872629084770782e-28,1.5171756221545786e-26,54.493426831946906,59.45036195479618,True,True,2,False,False,2
GOLGA8G,6.6630122017940785,-5.471830686060914,13.482023724379891,1.9536925638410958e-28,2.462840686728603e-26,52.14788910749635,58.965896983410005,True,True,2,False,False,2
